,id,author,birthDate,deathDate,gender,birthPlace,last,first
635,263,佐々木喜善,1886-10-05,1933-09-29,male,Tsuchibuchi,Sasaki,Kizen
636,1750,佐々木邦,1883-05-04,1964-09-22,male,,Sasaki,Kuni
637,1691,佐佐木信綱,1872-07-08,1963-12-02,male,鈴鹿市,Sasaki,Nobutsuna
638,911,ささきふさ,1897-00-00,1949-00-00,female,芝区,Sasaki,Fusa
639,1904,佐佐木茂索,1894-11-11,1966-12-01,male,京都府,Sasaki,Mosaku
640,1713,サッフォ,,,female,Greece,Sappho,
641,1614,佐藤武夫,1906-00-00,1929-00-00,male,名古屋市,Sato,Takeo
642,1763,佐藤春夫,1892-04-09,1964-05-06,male,Shingu,Sato,Haruo
643,219,里村欣三,1902-03-13,1945-02-23,male,,Satomura,Kinzo
644,1227,佐野友三郎,1864-03-10,1920-05-13,male,埼玉県,Sano,Tomosaburo
645,166,サマンアルベール,1858-00-00,1900-00-00,male,Lille,Samain,Albert
646,1141,沢田正二郎,1892-05-27,1929-03-04,male,Otsu,Sawada,Shojiro
647,1932,山東京山,1769-07-18,1858-10-30,male,Kiba,Santo,Kyozan
648,2007,山東京伝,1761-09-13,1816-10-27,male,木場,Santo,Kyoden
649,585,三文字屋金平,1868-04-05,1929-06-29,male,Tokyo,Sanmonjiya,Kinpira
650,1805,三遊亭金馬,1894-10-25,1964-11-08,unknown,,San'yutei,Kinba
651,1925,シートンアーネスト・トンプソン,1860-08-14,1946-10-23,male,South Shields,Seton,Ernest Thompson
652,1995,ジェイコブスウイリアム・ワイマーク,1863-09-08,1943-09-01,male,Wapping,Jacobs,William Wymark
653,1862,式場隆三郎,1898-07-02,1965-11-21,male,五泉町,Shikiba,Ryuzaburo
654,1794,幣原喜重郎,1872-09-13,1951-03-10,male,門真市,Shidehara,Kijuro
655,1832,柴田宵曲,1897-09-02,1966-08-23,male,東京都,Shibata,Shokyoku
656,1970,島秋人,1934-06-28,1967-11-02,male,Korea,Shima,Akito
657,265,島木赤彦,1876-12-17,1926-03-27,male,,Shimagi,Akahiko
658,1526,島袋源一郎,1885-10-05,1942-03-27,male,沖縄県,Shimabukuro,Gen'ichiro
659,1146,清水紫琴,1868-01-25,1933-07-31,female,備前市,Shimizu,Shikin
660,1615,下川儀太郎,1904-00-00,1961-00-00,male,静岡市,Shimokawa,Gitaro
661,1696,下村海南,1875-05-11,1957-12-09,male,Wakayama Prefecture,Shimomura,Kainan
662,360,シュニッツレルアルツール,1862-00-00,1931-00-00,male,Vienna,Schnitzler,Arthur
663,352,田中早苗,1884-00-00,1945-00-00,female,,Tanaka,Sanae
664,1194,シュミットボンウィルヘルム,1876-00-00,1952-00-00,male,Germany,Schmidtbonn,Wilhelm
665,1551,条野採菊,1832-00-00,1902-01-24,male,日本橋,Jyono,Saigiku
666,12,素木しづ,1895-03-26,1918-01-29,female,札幌市,Shiraki,Shizu
667,1427,田部隆次,1875-10-20,1957-12-20,male,,Tanabe,Ryuji
668,956,白柳秀湖,1884-01-07,1950-11-09,male,,Shirayanagi,Shuko
669,1485,沈約,441-00-00,513-00-00,male,Huzhou,Shen,Yue
670,1938,新村出,1876-10-04,1967-08-17,male,Yamaguchi Prefecture,Shinmura,Izuru
671,1607,末吉安持,1887-00-00,1907-00-00,unknown,Japan,Sueyoshi,Anji
672,133,菅原孝標女,1008-00-00,1060-01-01,female,京都市,Sugawara Takasue no musume,
673,608,杉村楚人冠,1872-08-28,1945-10-03,male,,Sugimura,Sojinkan
674,957,鈴木梅太郎,1874-04-07,1943-09-20,male,牧之原市,Suzuki,Umetaro
675,1350,鈴木鼓村,1875-00-00,1931-03-12,male,Japan,Suzuki,Koson
676,1833,鈴木大拙,1870-11-11,1966-07-12,male,本多町,Suzuki,Daisetsu
677,101,田宮まや,,,unknown,unknown,Tamiya,Maya
678,975,薄田淳介,1877-05-19,1945-10-09,male,Okayama,Susukida,Junsuke
679,1985,薄田太郎,1902-11-01,1967-04-23,male,,Susukida,Taro
680,1145,ストックトンフランシス・リチャード,1834-04-05,1902-04-19,male,Philadelphia,Stockton,Francis Richard
681,1026,関寛,1830-00-00,1912-10-15,male,札幌市,Seki,Kan
682,1402,関口存男,1894-11-21,1958-07-25,male,姫路市,Sekiguchi,Tsugio
683,1358,関根黙庵,1863-00-00,1923-00-00,male,,Sekine,Mokuan
684,1606,世礼国男,1897-07-20,1950-01-23,unknown,unknown,Serei,Kunio
685,617,千家元麿,1888-06-08,1948-03-14,male,東京,Senge,Motomaro
686,1199,ソログープフョードル,1863-02-17,1927-12-07,male,Saint Petersburg,Sologub,Fedor
687,1191,高木敏雄,1876-00-00,1922-00-00,male,,Takagi,Toshio
688,1371,高頭仁兵衛,1877-05-20,1958-04-06,male,新潟県,Takato,Jinbe
689,116,鷹野つぎ,1890-08-15,1943-03-19,female,浜松市,Takano,Tsugi
690,1697,高野六郎,1884-09-03,1960-12-15,male,,Takano,Rokurou
691,1823,高見順,1907-01-30,1965-08-17,male,三国町,Takami,Jun
692,1540,知里真志保,1909-02-24,1961-06-09,male,登別市,Chiri,Mashiho
693,1780,高群逸枝,1894-01-18,1964-06-07,female,熊本県,Takamure,Itsue
694,634,田口卯吉,1855-06-13,1905-04-13,male,東京都,Taguchi,Ukichi
695,636,竹内勝太郎,1894-10-20,1935-06-25,male,京都府,Takeuchi,Katsutaro
696,1675,竹内浩三,1921-05-12,1945-04-09,male,,Takeuchi,Kozo
697,977,竹越三叉,1865-11-22,1950-01-12,male,Honjō-shuku,Takekoshi,Sansa
698,189,武田麟太郎,1904-05-09,1946-03-31,male,大阪市,Takeda,Rintaro
699,1075,タゴールラビンドラナート,1861-05-06,1941-08-07,male,Kolkata,Tagore,Rabindranath
700,1184,手塚寿郎,1887-00-00,1943-00-00,male,栃木県,Tezuka,Sumio
701,904,田沢稲舟,1874-12-28,1896-09-10,female,Tsuruoka,Tazawa,Inabune
702,1624,陀田勘助,1902-01-15,1931-08-22,male,Kumamoto,Dada,Kansuke
703,1782,辰野九紫,1892-07-16,1962-08-06,male,鳥取市,Tatsuno,Kyushi
704,1796,辰野隆,1888-03-01,1964-02-28,male,東京都,Tatsuno,Yutaka
705,1122,戸川明三,1871-02-07,1939-07-09,male,Japan,Togawa,Meizo
706,1610,田辺孝次,1890-00-00,1945-00-00,male,金沢市,Tanabe,Takatsugu
707,272,谷譲次,1900-01-17,1935-06-29,male,Sado district,Tani,Joji
708,273,田畑修一郎,1903-09-02,1943-07-23,male,,Tabata,Shuichiro
709,1634,田村乙彦,1911-12-10,1945-04-15,,,Tamura,Otohiko
710,1226,田村松魚,1877-00-00,1948-00-00,male,,Tamura,Shogyo
711,655,田村俊子,1884-04-25,1945-04-16,female,東京,Tamura,Toshiko
712,678,富永太郎,1901-05-04,1925-11-12,male,東京,Tominaga,Taro
713,1635,丹沢明,1904-00-00,1944-00-00,male,Japan,Tanzawa,Akira
714,274,談洲楼燕枝　二代,1879-00-00,1935-00-00,male,Japan,Danshuro,Enshi Nidai
715,1722,ダンセイニロード,1878-07-24,1957-10-25,male,London,Dunsany,Lord
716,1557,丹波敬三,1854-00-00,1927-00-00,male,大阪府,Tanba,Keizo
717,365,チリコフオイゲン,1864-00-00,1932-00-00,male,Russia,Chirikov,Evgenii
718,1057,陳玄祐,,,,,Chen,Xuanyou
719,1876,塚原健二郎,1895-02-16,1965-08-07,male,,Tsukahara,Kenjiro
720,660,塚原渋柿園,1848-04-04,1917-07-05,unknown,,Tsukahara,Jushien
721,934,塚原蓼洲,1848-03-01,1917-07-05,unknown,unknown,Tsukahara,Ryoshu
722,277,辻村伊助,1886-04-22,1923-09-01,male,神奈川県,Tsujimura,Isuke
723,1671,津田黄昏,1873-10-03,1961-12-04,male,Japan,Tsuda,Tasogare
724,1322,津田真道,1829-07-25,1903-09-03,male,津山市,Tsuda,Mamichi
725,344,土田杏村,1891-01-15,1934-04-25,male,,Tsuchida,Kyoson
726,87,綱島梁川,1873-05-27,1907-09-14,male,,Tsunashima,Ryosen
727,1939,恒藤恭,1888-12-03,1967-11-02,male,松江市,Tsuneto,Kyo
728,1674,鶴彬,1909-01-01,1938-09-14,male,,Tsuru,Akira
729,884,ディモフオシップ,1878-00-00,1959-00-00,male,Japan,Dymow,Ossip
730,1087,デフォーダニエル,1659-00-00,1731-04-26,male,Ward of Cripplegate,Defoe,Daniel
731,1084,寺島柾史,1893-10-24,1952-00-00,male,Japan,Terashima,Masashi
732,1198,土井八枝,1879-02-21,1948-05-10,female,,Doi,Yae
733,1135,ド・ヴィルヌーヴガブリエル=シュザンヌ・バルボ,1695-00-00,1755-00-00,female,France,de Villeneuve,Gabrielle-Susanne Barbot
734,1654,濤音,1888-05-28,1953-11-23,unknown,unknown,Toon,
735,1181,ドーデアルフォンス,1840-03-13,1897-12-17,male,Nîmes,Daudet,Alphonse
736,1788,十返肇,1914-03-25,1963-08-28,male,高松市,Togaeri,Hajime
737,669,戸川秋骨,1871-02-07,1939-07-09,male,玉名市,Togawa,Shukotsu
738,1968,時枝誠記,1900-12-06,1967-10-27,male,東京,Tokieda,Motoki
739,1369,徳富蘇峰,1863-01-25,1957-11-02,male,上益城郡,Tokutomi,Soho
740,1611,徳永保之助,1889-08-10,1925-12-13,male,Japan,Tokunaga,Yasunosuke
741,1658,渡久山水鳴,1884-00-00,1911-00-00,unknown,unknown,Tokuyama,Suimei
742,1455,登張竹風,1873-10-02,1955-01-06,male,江田島,Tobari,Chikufu
743,149,富岡誠,1897-01-01,1926-10-15,male,福岡県,Tomioka,Makoto
744,1715,富沢赤黄男,1902-07-14,1962-03-07,male,,Tomizawa,Kakio
745,1958,富田常雄,1904-01-01,1967-10-16,male,東京,Tomita,Tsuneo
746,677,富田木歩,1897-04-14,1923-09-01,male,東京都,Tomita,Moppo
747,282,富ノ沢麟太郎,1899-03-25,1925-02-24,male,Yamagata Prefecture,Tominosawa,Rintaro
748,923,朝永三十郎,1871-02-05,1951-09-18,male,長崎県,Tomonaga,Sanjuro
749,1161,鳥谷部春汀,1865-03-29,1908-12-21,male,青森県,Toyabe,Shuntei
750,47,長尾高弘,1960-00-00,,male,Chiba,Nagao,Takahiro
751,692,中島孤島,1878-10-27,1946-04-09,male,,Nakajima,Koto
752,1851,中島英之,1942-00-00,,male,unknown,Nakajima,Hideyuki
753,1362,豊田喜一郎,1894-06-11,1952-03-27,male,鷲津町,Toyoda,Kiichiro
754,1900,ドロステ＝ヒュルスホフアネッテ・フォン,1797-01-10,1848-05-25,female,Burg Hülshoff,Droste-Hülshoff,Annette von
755,2045,中村喜治,,,unknown,unknown,Nakamura,Yoshiharu
756,1799,中勘助,1885-05-22,1965-05-03,male,東京,Naka,Kansuke
757,1061,中山省三郎,1904-1-28,1947-5-30,male,茨城県,Nakayama,Sgozaburo
758,1410,奈倉次郎,1871-00-00,1947-00-00,male,,Nakura,Jiro
759,869,永崎貢,1908-11-23,1934-12-12,male,Japan,Nagasaki,Mitsugu
760,690,中沢臨川,1878-10-28,1920-08-09,male,伊那市,Nakazawa,Rinsen
761,1655,長沢佑,1910-02-17,1933-02-17,male,Japan,Nagasawa,Tasuku
762,1910,中島哀浪,1883-07-30,1966-10-29,male,Japan,Nakajima,Airo
763,1636,中島葉那子,1909-12-20,1939-04-20,female,Japan,Nakajima,Hanako
764,697,中戸川吉二,1896-05-20,1942-11-19,male,北海道,Nakatogawa,Kichiji
765,1637,中野鈴子,1906-01-24,1958-01-05,female,坂井市,Nakano,Suzuko
766,1905,中野秀人,1898-05-17,1966-05-13,male,Fukuoka,Nakano,Hideto
767,1008,中浜哲,1897-01-01,1926-10-15,male,Fukuoka Prefecture,Nakahama,Tetsu
768,1667,仲村渠,1905-10-03,1951-12-04,unknown,unknown,Nakamura,Kare
769,1996,中村研一,1895-05-14,1967-08-28,male,宗像市,Nakamura,Ken'ichi
770,702,中村憲吉,1889-01-25,1934-05-05,male,三次市,Nakamura,Kenkichi
771,1954,中村清太郎,1888-04-30,1967-12-20,male,浅草区,Nakamura,Seitaro
772,1822,中村地平,1908-02-07,1963-02-26,male,,Nakamura,Chihei
773,1171,日本童話研究会,,,,,Nihon Dowa Kenkyukai,
774,181,能美武功,,,unknown,unknown,Nomi,Takenori
775,1436,中山啓,1895-04-26,1957-10-02,male,,Nakayama,Kei
776,1587,楢崎竜,1841-07-23,1906-01-15,female,Kyoto,Narasaki,Ryou
777,1943,成沢玲川,1877-12-14,1962-10-20,male,Japan,Narusawa,Reisen
778,1323,西周,1829-03-07,1897-01-31,male,津和野町,Nishi,Amane
779,1163,仁科芳雄,1890-12-06,1951-01-10,male,里庄町,Nishina,Yoshio
780,1617,西村陽吉,1892-04-09,1959-03-22,male,Japan,Nishimura,Yokichi
781,1776,蜷川新,1873-01-14,1959-08-17,male,,Ninagawa,Arata
782,1359,沼田一雅,1873-05-05,1954-06-05,male,,Numata,Ichiga
783,1618,根岸正吉,1892-00-00,1922-00-00,male,Japan,Negishi,Shokichi
784,1706,ネグリアダ,1870-02-03,1945-01-11,female,Lodi,Negri,Ada
785,1927,野上彰,1909-02-15,1967-11-04,male,,Nogami,Akira
786,939,野口米次郎,1875-12-08,1947-07-13,male,津島市,Noguchi,Yonejiro
787,1188,野中至,1867-09-19,1955-02-28,male,Chikuzen Province,Nonaka,Itaru
788,1912,野間清六,1902-02-12,1966-12-13,male,,Noma,Seiroku
789,1802,野村あらえびす,1882-10-15,1963-04-14,male,Iwate Prefecture,Nomura,Araebisu
790,1670,野村胡堂,1882-10-15,1963-04-14,male,岩手県,Nomura,Kodo
791,128,長谷悟,,,unknown,unknown,Hase,Satoru
792,1619,野村吉哉,1901-11-15,1940-08-29,male,Japan,Nomura,Yoshiya
793,287,野呂栄太郎,1900-04-30,1934-02-19,male,Hokkaido,Noro,Eitaro
794,1299,ハイドダグラス,1860-01-17,1949-07-12,male,Castlerea,Hyde,Douglas
795,725,萩原恭次郎,1899-05-23,1938-11-22,male,,Hagiwara,Kyojiro
796,88,長谷川集平,1955-00-00,,male,姫路市,Hasegawa,Shuhei
797,1878,早川健治,1989-00-00,,male,Saitama,Hayakawa,Kenji
798,900,橋本五郎,1903-05-01,1948-05-29,male,Kotooka,Hashimoto,Goro
799,1752,橋本多佳子,1898-01-05,1963-05-29,female,東京,Hashimoto,Takako
800,1412,林田清明,1951-01-01,,male,,Hayashida,Seimei
801,1726,長谷川伸,1884-03-15,1963-06-11,male,横浜市,Hasegawa,Shin
802,1338,羽仁もと子,1873-09-08,1957-04-07,female,三戸郡,Hani,Motoko
803,1989,早川鮎子,1936-00-00,1967-00-00,female,Japan,Hayakawa,Ayuko
804,1972,林譲治,1889-03-24,1960-04-05,male,高知市,Hayashi,Joji
805,1901,番匠谷英一,1895-08-14,1966-06-17,male,大阪府,Banshoya,Eiichi
806,208,平井肇,1896-05-17,1946-07-07,male,,Hirai,Hajime
807,292,原田皐月,1887-00-00,1933-00-00,female,,Harada,Satsuki
808,1620,波立一,1908-00-00,1937-00-00,male,Japan,Haryu,Hajime
809,1714,平野零児,1897-02-06,1961-08-26,male,兵庫県,Hirano,Reiji
810,1280,hiro,,,unknown,,hiro,
811,1979,菱山修三,1909-08-28,1967-08-07,male,東京都,Hishiyama,Shuzo
812,1809,人見絹枝,1907-01-01,1931-08-02,female,岡山市,Hitomi,Kinue
813,1167,日野強,1866-01-23,1920-12-23,male,伊予国,Hino,Tsutomu
814,1986,秘田余四郎,1908-10-15,1967-09-18,male,,Himeda,Yoshiro
815,1158,ビョルンソンビョルンステェルネ,1832-12-08,1910-04-26,male,Kvikne,Bjornson,Bjornstjerne
816,1360,平井金三,1859-00-00,1916-00-00,male,Japan,Hirai,Kinzo
817,80,平出修,1878-04-03,1914-03-17,male,新潟県,Hiraide,Shu
818,343,平田禿木,1873-02-10,1943-03-13,male,東京,Hirata,Tokuboku
819,1378,平野長蔵,1870-09-05,1930-08-20,male,,Hirano,Chozo
820,294,平野万里,1885-05-25,1947-02-10,male,埼玉県,Hirano,Banri
821,1233,福永渙,1886-03-22,1936-05-05,unknown,,Fukunaga,Kiyoshi
822,1886,藤井英男,1913-03-20,2002-10-01,male,,Fujii,Hideo
823,1137,婦人文化研究会,,,,,Fujinbunkakenkyukai,
824,1638,平林彪吾,1903-09-01,1939-04-28,male,,Hirabayashi,Shogo
825,1292,平山千代子,1925-12-16,1944-08-02,female,Japan,Hirayama,Chiyoko
826,1132,平山蘆江,1882-11-15,1953-04-18,male,神戸市,Hirayama,Roko
827,359,ヒルシュフェルドゲオルヒ,1873-02-11,1943-01-17,male,Germany,Hirschfeld,Georg
828,1639,広海大治,1910-00-00,1960-08-25,male,Japan,Hiroumi,Daiji
829,295,広津柳浪,1861-07-15,1928-10-15,male,長崎市,Hirotsu,Ryuro
830,881,ブウテフレデリック,1874-00-00,1941-00-00,male,Germany,Boutet,Frederic
831,1913,深瀬基寛,1895-10-12,1966-08-21,male,,Fukase,Motohiro
832,298,藤島武二,1867-10-15,1943-03-19,male,池之上町,Fujishima,Takeji
833,1500,総生寛,1841-00-00,1894-10-09,male,,Fuso,Kan
834,1710,プラーテンアウグスト,1796-10-24,1835-12-05,male,Germany,Platen,August
835,1951,ブラックウッドアルジャーノン,1869-03-14,1951-12-10,male,Greenwich,Blackwood,Algernon
836,1651,古川アヤ,1903-11-07,1946-08-04,female,Kagawa,Furukawa,Aya
837,115,ブレイクウィリアム,1757-11-28,1827-8-12,male,London,Blake,William
838,882,プレヴォーマルセル,1862-05-01,1941-00-00,male,Paris,Prevost,Marcel
839,1111,ブロンテシャーロット,1816-04-21,1855-03-31,female,Thornton,Bronte,Charlotte
840,1709,ベルトランルイ,1807-04-20,1841-04-29,unknown,,Bertrand,Louis
841,765,逸見猶吉,1907-09-09,1946-05-17,male,古河市,Henmi,Yukichi
842,1051,蒲松齢,1640-06-05,1715-02-25,male,Zichuan District,Pu,Songling
843,971,萠円,1889-01-04,1936-03-11,male,Fukuoka,Hoen,
844,972,萠円山人,1889-01-04,1936-03-11,male,Fukuoka,Hoensanjin,
845,1377,細井吉造,1904-00-00,1936-11-04,male,Japan,Hosoi,Yoshizo
846,371,細井和喜蔵,1897-05-09,1925-08-18,male,,Hosoi,Wakizo
847,927,穂積重遠,1883-04-11,1951-07-29,male,東京府,Hozumi,Shigeto
848,1058,ホフマンエルンスト・テオドーア・アマーデウス,1776-01-24,1822-06-25,male,Germany,Hoffmann,Ernst Theodor Amadeaus
849,302,堀口九万一,1865-02-23,1945-10-30,male,,Horiguchi,Kumaichi
850,303,本庄陸男,1905-02-20,1939-07-23,male,北海道,Honjo,Mutsuo
851,1361,本田親二,1885-00-00,1948-00-00,male,Japan,Honda,Shinji
852,1555,本多静六,1866-08-11,1952-01-29,male,埼玉郡,Honda,Seiroku
853,1719,前田普羅,1884-04-18,1954-08-08,male,東京都,Maeda,Fura
854,928,前田夕暮,1883-07-27,1951-04-20,male,神奈川県,Maeda,Yugure
855,1297,前田河広一郎,1888-11-13,1957-12-04,male,仙台市,Maedako,Hiroichiro
856,1585,槙村浩,1912-06-01,1938-09-03,male,Kochi,Makimura,Ko
857,1175,槙本楠郎,1898-08-01,1956-09-14,male,Okayama Prefecture,Makimoto,Kusuro
858,1117,マクドナルドジョージ,1824-04-10,1905-09-18,male,Huntly,MacDonald,George
859,1676,正木不如丘,1887-02-26,1962-07-30,male,,Masaki,Fujokyu
860,1472,松井須磨子,1886-03-08,1919-01-05,female,清野村,Matsui,Sumako
861,1408,松浦武四郎,1818-03-12,1888-02-10,male,小野江村,Matsuura,Takeshiro
862,1447,松崎天民,1878-05-18,1934-07-22,male,落合町,Matsuzaki,Tenmin
863,104,松永延造,1895-04-26,1938-11-20,male,横浜市,Matsunaga,Enzo
864,307,松濤明,1922-03-05,1949-01-06,male,仙台市,Matsunami,Akira
865,1556,松村任三,1856-02-14,1928-05-04,male,Ibaraki Prefecture,Matsumura,Jinzo
866,1434,松本幸四郎,1870-05-12,1949-01-28,unknown,,Matsumoto,Koshiro
867,1622,松本淳三,1895-01-01,1950-10-09,male,,Matsumoto,Junzo
868,308,松本泰,1887-02-22,1939-04-19,male,東京都,Matsumoto,Tai
869,309,真山青果,1878-09-01,1948-03-25,male,仙台市,Mayama,Seika
870,1708,マラルメステファヌ,1842-03-18,1898-09-09,male,Paris,Mallarme,Stephane
871,1138,マルクスカール・ハインリッヒ,1818-05-05,1883-03-14,male,Trier,Marx,Karl Heinrich
872,1758,マンパウル・トーマス,1875-06-06,1955-08-12,male,Lübeck,Mann,Paul Thomas
873,788,三浦環,1884-02-22,1946-05-26,female,京橋,Miura,Tamaki
874,792,三木竹二,1867-10-02,1908-01-10,male,,Miki,Takeji
875,793,三沢勝衛,1885-01-25,1937-08-18,male,,Misawa,Katsue
876,22,三島霜川,1876-07-30,1934-03-07,male,,Mishima,Sosen
877,1074,水谷まさる,1894-12-25,1950-05-25,male,東京都,Mizutani,Masaru
878,941,水野葉舟,1883-04-09,1947-02-02,male,東京都,Mizuno,Yoshu
879,1133,三田村鳶魚,1870-04-17,1952-05-14,male,八王子市,Mitamura,Engyo
880,1698,光田健輔,1876-01-12,1964-05-14,male,山口県,Mitsuda,Kensuke
881,973,三鳥山人,1889-01-04,1936-03-11,male,Fukuoka,Midorisanjin,
882,1400,松村みね子,1878-02-10,1957-03-19,female,Tokyo,Matsumura,Mineko
883,800,水上滝太郎,1887-12-06,1940-03-23,male,Tokyo,Minakami,Takitaro
884,1394,丸山英観,1885-01-18,1956-02-05,male,Japan,Maruyama,Eikan
885,1288,宮城道雄,1894-04-07,1956-06-25,male,神戸外国人居留地,Miyagi,Michio
886,147,三浦久,1945-00-00,,male,,Miura,Hisashi
887,1871,三宅周太郎,1892-07-22,1967-02-14,male,兵庫県,Miyake,Shutaro
888,804,三宅やす子,1890-03-15,1932-01-18,female,京都市,Miyake,Yasuko
889,805,宮崎湖処子,1864-09-20,1922-08-09,male,福岡県,Miyazaki,Koshoshi
890,1494,水上茂樹,1930,,male,Tokyo,Minakami,Shigeki
891,801,三宅幾三郎,1897-10-15,1941-05-01,male,兵庫県,Miyake,Ikusaburo
892,929,宮島資夫,1886-08-01,1951-02-19,male,,Miyajima,Sukeo
893,1446,宮地嘉六,1884-06-11,1958-04-10,male,佐賀市,Miyachi,Karoku
894,809,宮原晃一郎,1882-09-02,1945-06-10,male,鹿児島市,Miyahara,Koichiro
895,1717,ミュッセアルフレッド,1810-12-11,1857-05-02,male,France,Musset,Alfred
896,312,村井政善,,1937-00-00,male,Japan,Murai,Masayoshi
897,346,村岡博,1895-02-03,1946-04-19,male,Japan,Muraoka,Hiroshi
898,815,村上浪六,1865-11-01,1944-12-01,male,堺市,Murakami,Namiroku
899,1559,村越三千男,1880-00-00,1948-00-00,male,埼玉県,Murakoshi,Michio
900,1225,村山俊太郎,1905-07-15,1948-12-09,male,Japan,Murayama,Toshitaro
901,1764,モースエドワード・シルヴェスター,1838-06-18,1925-12-20,male,Portland,Morse,Edward Sylvester
902,1035,モーゼスウィリアム・ステイントン,1839-00-00,1892-00-00,male,Donington,Moses,William Stainton
903,1376,百瀬慎太郎,1892-00-00,1949-03,male,,Momose,Shintaro
904,1623,百田宗治,1893-01-25,1955-12-12,male,大阪府,Momota,Soji
905,1977,森於菟,1890-09-13,1967-12-21,male,東京府,Mori,Otto
906,1640,森竹夫,1905-00-00,1946-00-00,unknown,unknown,Mori,Takeo
907,1652,森川義信,1918-10-11,1942-08-13,unknown,unknown,Morikawa,Yoshinobu
908,1826,森下雨村,1890-02-23,1965-05-16,male,,Morishita,Uson
909,826,森田草平,1881-03-19,1949-12-14,male,岐阜市,Morita,Sohei
910,1864,森田正馬,1874-01-18,1938-04-12,male,高知市,Morita,Masatake
911,883,モルナールフェレンツ,1878-01-12,1952-04-01,male,Budapest,Molnar,Ferenc
912,1891,矢崎源九郎,1921-03-26,1967-02-23,male,,Yazaki,Genkuro
913,1083,矢崎嵯峨の舎,1863-03-01,1947-10-26,unknown,unknown,Yazaki,Saganoya
914,317,矢田津世子,1907-06-19,1944-03-14,female,秋田県,Yada,Tsuseko
915,1656,矢田部達郎,1893-10-24,1958-03-24,male,東京都,Yatabe,Tatsuro
916,1538,矢内原忠雄,1893-01-27,1961-12-25,male,今治市,Yanaihara,Tadao
917,831,柳川春葉,1877-03-05,1918-01-09,male,下谷区,Yanagawa,Shun'yo
918,1934,柳原白蓮,1885-10-15,1967-02-22,female,桜田町,Yanagiwara,Byakuren
919,1641,藪田忠夫,1912-00-00,1943-01,unknown,unknown,Yabuta,Tadao
920,1080,藪野椋十,1872-06-03,1926-04-09,male,Saga Prefecture,Yabuno,Mukuju
921,1969,矢部貞治,1902-11-09,1967-05-07,male,,Yabe,Teiji
922,1949,山浦貫一,1893-03-20,1967-09-26,male,上田市,Yamaura,Kan'ichi
923,1801,山川方夫,1930-02-25,1965-02-20,male,東京市,Yamakawa,Masao
924,1662,山口芳光,,1930-00-00,unknown,unknown,Yamaguchi,Yoshimitsu
925,1777,山崎富栄,1919-09-24,1948-06-13,female,東京都,Yamazaki,Tomie
926,837,山路愛山,1865-01-23,1917-03-14,male,浅草,Yamaji,Aizan
927,1391,山下博章,1898-00-00,1943-12-05,male,,Yamashita,Hiroaki
928,1208,山下利三郎,1892-00-00,1952-03-29,male,四国,Yamashita,Risaburo
929,1334,山田済斎,1867-12-18,1952-11-21,male,,Yamada,Seisai
930,1889,山中峯太郎,1885-12-15,1966-04-28,male,大阪府,Yamanaka,Minetaro
931,1693,山之口貘,1903-09-11,1963-07-19,male,那覇市,Yamanokuchi,Baku
932,1845,村田稔雄,1923-00-00,,male,Japan,Murata,Toshio
933,870,山本勝治,,1929-03-17,male,Japan,Yamamoto,Katsuji
934,319,山本宣治,1889-05-28,1929-03-05,male,Uji,Yamamoto,Senji
935,370,横瀬夜雨,1878-01-01,1934-02-14,male,,Yokose,Yau
936,1994,森郁夫,1929-00-00,1966-00-00,unknown,高知県,Mori,Ikuo
937,321,与謝野礼厳,1823-10-16,1898-08-17,male,,Yosano,Reigon
938,1328,吉井幸蔵,1856-01-02,1927-10-07,male,,Yoshii,Kozo
939,322,吉江孤雁,1880-09-05,1940-03-26,male,Shiojiri,Yoshie,Kogan
940,1258,吉田甲子太郎,1894-03-23,1957-01-08,male,,Yoshida,Kinetaro
941,1177,吉田絃二郎,1886-11-24,1956-05-21,male,,Yoshida,Genjiro
942,1924,吉田茂,1878-09-22,1967-10-20,male,臼杵市,Yoshida,Shigeru
943,1741,吉田松陰,1830-09-20,1859-11-21,male,萩市,Yoshida,Shoin
944,323,吉野作造,1878-01-29,1933-03-18,male,古川市,Yoshino,Sakuzo
945,1974,吉野秀雄,1902-07-03,1967-07-13,male,高崎市,Yoshino,Hideo
946,1659,吉本明光,1899-00-00,1960-00-00,male,Japan,Yoshimoto,Akimitsu
947,43,吉行エイスケ,1906-05-10,1940-07-08,male,岡山市,Yoshiyuki,Eisuke
948,1983,淀野隆三,1904-04-16,1967-07-07,male,京都府,Yodono,Ryuzo
949,1196,ランドハンス,1861-08-25,1939-08-31,male,Berlin,Land,Hans
950,1164,リカードデイヴィッド,1772-04-19,1823-09-11,male,London,Ricardo,David
951,1089,リットンエドワード・ジョージ・アール・ブルワー,1803-05-25,1873-01-18,male,England,Lytton,Edward George Earle Bulwer
952,1937,笠信太郎,1900-12-11,1967-12-04,male,,Ryu,Shintaro
953,30,山形浩生,1964-03-13,,male,東京都,Yamagata,Hiroo
954,960,山川丙三郎,1876-00-00,1947-00-00,male,,Yamakawa,Heisaburo
955,326,ルヴェルモーリス,1875-08-29,1926-04-15,male,Vendôme,Level,Maurice
956,358,ルモンニエーカミーユ,1844-03-24,1913-06-13,male,Ixelles - Elsene,Lemonnier,Camille
